TCOF1
SIPA1L1
PPFIA4
SLC35F5
SLC35F4
SLC35F3
SUPV3L1
MPC2
MPC1
TSPAN10
TSPAN14
TSPAN16
TSPAN17
EAF2
RBPJL
TMUB1
TMUB2
SCGB1C2
SYNCRIP
TBC1D7-LOC100130357
ALG8
ALG9
ALG2
ALG3
ALG1
ALG5
RNGTT
KIAA1683
KIAA1324L
PARP8
ERI3-IT1
INSL3
RTN3
RDM1
CLUL1
INMT
TMEM246-AS1
ADAP1
ADAP2
KLHL10
KLHL12
KLHL13
C2orf83
GABPB2
ZNF529-AS1
ZNF200
LOC105369340
SLK
SLA
PHYH
NOTCH4
MEAF6
AZIN1
NOTCH2
AZIN2
ZNF658
ZNF655
MIR5692A2
MIR5692A1
N4BP2L1
RAPGEF6
N4BP2L2
RAPGEF1
RAPGEF3
ZNF384
ZNF383
POC1A
POC1B
KRTAP3-2
KRTAP3-3
KRTAP3-1
SCHLAP1
SNRPD3
SNRPD2
SNRPD1
NMBR
PKP3
PKP2
IFT43
IFT46
GLDN
PC
DHRS11
DHRS12
GPR89A
LGMN
CAPS2
EHMT1
EHMT2
ADIPOR1
MARK4
STOX1
MARK1
MARK2
STOX2
TPD52L2
TPD52L3
TPD52L1
EFCAB11
EFCAB13
OR7E47P
CAPSL
ACTR3C
ACTR3B
WDR13
WDR17
PPAN-P2RY11
WDR19
ATP11A-AS1
LINC00871
USP9X
ACAD11
CGGBP1
ZFP41
ZFP42
LDLRAD1
LDLRAD3
DEFB130
CRCP
KCTD10
ANKUB1
KCTD18
KRTAP10-2
H6PD
SLC25A35
SLC25A37
SLC25A36
SLC25A31
SLC25A30
GPBAR1
SLC25A39
TUBA1C
TUBA1A
IGSF10
IGSF11
FAM102A
RIMKLB
PCID2
POMT1
AIF1
STOM
NPLOC4
LGALS12
LGALS14
SSBP4
TBX18-AS1
PBLD
PGPEP1
LINC00403
GPC3
MIR484
GAREM2
ALDH3A2
ALDH3A1
EDC3
ANAPC5
ANAPC4
ANAPC7
KIR3DX1
PSMD11
PSMD10
PSMD13
PSMD12
RTFDC1
EXOSC10
MOBP
MYLK4
MYLK3
MOB2
PQLC3
PQLC2
MOB4
LOXHD1
LRRC23
HMGB3
HMGB2
HMGB1
HMGB4
MIR219A1
MND1
FGFR1OP
CALY
CALU
CHPF
RIBC1
GSTTP1
GSTTP2
CLEC1A
CLEC1B
RFFL
RFC3
RFC2
FAM45A
RAB27A
LSAMP
FAM122B
FAM122C
CYP2D6
CYP2D7
C10orf53
SPRR3
DHX40
ZNF773
TRIM9
TRIM8
PFN2
TRIM3
TRIM2
TRIM5
TRIM4
TRIM7
TRIM6
TSN
TSL
PPA2
NUP62
CSF1R
SIPA1
RMND1
FAM159A
SSX2IP
LINC01115
LYST
DCXR
NFYC
NFYA
CCNI2
MIR4635
LOC100128108
NLE1
SKIL
CYTH1
CYTH2
CYTH4
DPH1
DPH2
DPH3
DPH5
SPAST
DPH7
LINC00243
LINC00242
KCNQ1DN
PAM
DCN
DCD
THRB
TAF4B
DCX
DCT
CREB5
CDH23
CDH24
CREB1
FLRT3
FLRT2
PXYLP1
ARCN1
AES
LINC00933
LINC00935
FAM196B
PPP6C
LOC100507412
SLC39A13
HSPA4L
PRAC2
SUZ12P1
MOK
MOG
YBEY
SH2D1A
LRRC37A2
LRRC37A3
LOC105378828
NDUFV2-AS1
PDHA1
CD244
CKMT2
MRPS14
RILPL1
RILPL2
FMR1
LYPD6
SEL1L2
LYPD4
LYPD5
LYPD1
CALCOCO1
CALCOCO2
LYPD8
RGS4
RGS5
RGS6
RGS7
RGS3
LOC100133669
RGS8
RGS9
FSD1L
CDK2AP1
CDK2AP2
LINC01659
LINC01658
CD28
SUZ12
CD22
MRPS5
IFI35
MRPS2
CD24
NKIRAS2
PSG8
FAT4
PSG6
PSG7
PSG4
PSG5
PSG1
LOC101927021
LOC101927027
LSM4
TMEM241
AKR7A2
MARCH10
PTPMT1
FRGCA
CTRB1
PLCD1
GNMT
CAB39
CKMT1A
CKMT1B
DEFA1B
LOC101929613
BCL2L14
BCL2L11
BCL2L10
BCL2L13
NTMT1
C22orf15
HSD11B1
GTF2H3
GTF2H1
GTF2H4
COX7A2L
SMARCC2
RYK
BLOC1S6
BLOC1S5
LHX3
BLOC1S2
LHX6
LHX8
LHX9
MAMDC2-AS1
NADK2
SLC38A4
SLC38A7
SLC38A6
SLC38A1
SLC38A2
SLC38A9
OCA2
MIR3945HG
MIR325HG
YBX1
YBX3
STIP1
CHIC1
BHLHE40-AS1
SDCCAG8
SDCCAG3
CDIPT
NCOA2
NCOA3
NCOA1
NCOA6
NCOA7
CISH
RIF1
SREK1
CDIP1
WT1-AS
ZNF497
ZNF496
ERF
ERG
ZNF493
MTRNR2L6
NLGN4Y
NLGN4X
NCR2
NCR1
AOAH
SCN1B
SCN1A
FUOM
IDI1
SPTB
TMEM185A
UBXN11
LRRC75A-AS1
UBA52
MAN1C1
LOC105379143
MESDC2
BTG3
ELOB
PAXIP1-AS2
DAW1
CFLAR
FANCC
FANCB
FANCA
HNRNPAB
FANCM
FANCL
FANCI
HNRNPA3
HNRNPA1
ADGRD1
TAPT1-AS1
HOXA3
HOXA1
IGLL1
IGLL5
FAM188A
CEP55
PRMT2
HSPD1
MTX3
MTX2
MTX1
FUT2
LIAS
KRIT1
TRABD2A
GGA1
SLC6A20
SCRIB
TYMP
WWP2
TPI1
PRTN3
CTSH
CTSL
CTSO
CTSA
CTSB
CTSC
CTSE
CTSS
CTSV
INCA1
AMMECR1
AFF3
AFF2
AFF1
PDPR
ROR1-AS1
STK40
PDP1
PDP2
UBA5
UBA3
UBA1
PHF24
PWP1
PHF23
LOC100506125
LOC100506127
RPAIN
CPXM1
PNO1
RPS15A
GPR63
GPR68
LOC101927497
TDGF1
JARID2
GNE
NT5C1B
OTOP3
OR14J1
RPL23AP7
POGK
C10orf105
ANO10
POGZ
PRUNE2
PRUNE1
APCDD1L
NRCAM
LOC101928443
CXorf56
CXorf57
PAFAH1B3
LYN
PRH2
PRH1
LY9
IP6K3
IP6K2
IP6K1
LOC101928238
DPCR1
NFKBIB
SVOPL
NFKBID
NFKBIZ
PLAC1
PLAC9
PLAC8
PRSS37
PRSS36
PRSS35
DLX1
ACVRL1
GATAD1
VAV1
LOC101929427
VAV3
VAV2
LOC105371907
TP63
NR6A1
MIR4435-2HG
PYGO1
FERMT2
FERMT3
CRNKL1
HCG18
TPTE2
WDR92
SRRM2-AS1
C9orf64
USP6NL
AACSP1
USP10
USP14
USP15
USP19
INPP1
IFFO1
TAP2
UBAC2
SUPT5H
RETN
LOC100130370
SLC35E2B
FXR1
CYP4X1
RNASEH1-AS1
RHBDD2
RHBDD3
RHBDD1
KLC1
KLC2
GPC5-AS1
CHURC1
CHCHD2
CHCHD3
CHCHD6
CHCHD7
CHCHD4
CHCHD5
ZNF519
ZNF512
ZNF513
ZNF510
ZNF511
ZNF517
ZNF514
LINC01426
XIRP1
XIRP2
CTDP1
KIAA0355
CDH17
TMEM26-AS1
TESMIN
NTN4
B4GALNT1
B4GALNT2
MIR3654
NDE1
LINC00486
DEFA1
NUMBL
NRP1
C12orf66
SPHKAP
GSTA1
DYNLT1
STRA6
SIGLEC12
SIGLEC10
SIGLEC11
KIFC3
KIFC1
SYNPO2
DMRT2
PROS1
ATP6V1E1
CRADD
PSMA5
PLA2G12B
IQCA1
MRPS31P5
EPOR
EPOP
CERS6-AS1
HS6ST2
LOC143666
TCERG1
CNBP
LOC391322
INTS11
INTS14
AGAP1
AGAP2
AGAP3
AGAP4
RANBP6
CCL4L2
GDPD2
SLC23A3
GDPD1
PON2
GBAP1
C6orf106
YWHAB
FCRL1
FCRL2
FCRL3
FCRL5
FCRL6
YWHAE
FCRLA
FCRLB
MIR22HG
SLC20A2
CHST12
CHST15
ROCK2
AGER
IBA57-AS1
WNK3
LRRC6
LRRC7
HAND2-AS1
MORN5
MORN4
MORN1
PLD1
ST20
DOCK8
DOCK9
GRIA3
DOCK1
ZNF75D
DOCK7
GRIA4
DOCK5
ACSBG1
ACSBG2
HOTAIRM1
SCNN1D
SCNN1A
FAM98A
SCUBE2
SCUBE3
SMIM12
RPP38
SMIM14
SMIM19
BCORL1
HACE1
GS1-259H13.2
NT5DC2
RUSC2
RUSC1
PPIH
PPIE
PPIA
PTHLH
THEMIS2
DCP2
LZIC
NAA50
ATF6B
NOP56
FAM193A
TPPP3
FAM193B
MIR3118-4
FAM53B-AS1
MIR3118-3
MIR3118-2
ANKRD53
ANKRD50
ZNF837
ANKRD54
KBTBD4
KBTBD3
AMT
RASL11A
CHRM2
FAM91A1
RBM26
RBM24
RBM23
RBM28
EPHA8
EPHA7
EPHA6
EPHA5
EPHA3
EPHA2
LSMEM1
LSMEM2
ARL1
ARL2
ARL6
DHFR2
RRM2
RRM1
ZC3H12A
SBDSP1
TH
MLXIPL
TXNL1
CYP4A11
SRSF11
SRSF10
SLMAP
TSPY4
TSPY3
LOC101927752
LOC101927751
LOC101927755
IL2RB
SLC17A8
PIDD1
RASA4B
CRYBA2
RWDD2A
RWDD2B
LINC00520
LINC00521
ARL13B
ARL13A
TICRR
UBALD1
GFM1
GFM2
RIPPLY1
RIPPLY3
RIPPLY2
SLC4A5
SLC4A4
SLC4A7
SLC4A3
SLC4A2
DCTN2
DCTN3
DCTN1
SLC4A9
SLC4A8
DCTN4
DCTN5
ITCH
BROX
PLCL2
MXRA7
MXRA8
HHATL
IGSF8
KLRD1
IGSF1
IGSF3
MOB1A
MOB1B
ITGB1
ITGB2
ITGB4
ITGB7
ITGB6
SLC37A1
SLC37A4
H3F3AP4
AICDA
CFAP69
RAN
CFAP61
CFAP65
FGR
SHMT2
FGG
FGA
FGB
EXT2
LY96
ALDH5A1
TMED5
TMED4
UHRF1BP1L
BFSP1
RNASEH2B
MAOA
NEIL1
NEIL2
HNRNPR
CLYBL
AHI1
TMED8
SNCAIP
HNRNPK
HNRNPL
MMAB
LOC343052
LOC388692
TAAR2
RCE1
UVSSA
VSTM4
VSTM1
RAD54B
RAD54L
ABCB7
ABCB5
ABCB4
ABCB9
ABCB8
GOLGB1
SLF2
DNLZ
IST1
ERICH3-AS1
GADD45A
JUP
ZYG11A
SPEF2
ZNF273
ZNF276
ZNF274
PLCB1
ITGA10
CTXN3
CCKBR
B3GNT4
HERC3
HERC4
PEX5L
C17orf58
SLCO2B1
PRR36
MKNK2
LCLAT1
MKNK1
LOC151174
BEAN1
AAR2
OSBP2
LRP5
HLA-DOA
HLA-DOB
STIM1
STIM2
ANTXR1
ANTXR2
MAP2
C8B
MAP6
MAP7
MAP4
TEAD2
TEAD4
PTPN22
PTPN23
MIR6506
CHIT1
SERPINI1
SERPINI2
TMEM220-AS1
EPHA10
EBPL
YY1AP1
TOM1L2
HLA-DQA2
MSR1
ANKMY1
HK1
LAX1
LINC01255
TBX3
MSRA
SUPT4H1
TBX1
KBTBD11-OT1
SYT3
MAPKAPK5
MAPKAPK3
MAPKAPK2
PDHX
LINC02028
SAMD7
LINC00888
PDHB
SAMD8
SAMD9
SDCBP2-AS1
LRRC17
LRRC14
LRRC15
FAM111B
MIR194-2HG
FAM111A
FAHD2B
DROSHA
CCDC107
FCGR2C
LINC01591
LINC01596
LMF1-AS1
CHRNA4
CHRNA5
CHRNA6
CHRNA7
CHRNA1
CHRNA2
CHRNA3
LINC01044
LINC01043
GS1-124K5.11
XBP1
FSHB
FLG-AS1
FSHR
PEF1
LOC101927278
YJEFN3
MIR762HG
CWH43
CD5L
FGFR1OP2
ARFRP1
PABPN1L
KDM2A
KDM2B
SIRPG
PPHLN1
SIRPA
TRAPPC9
TRAPPC1
TRAPPC3
TRAPPC2
TRAPPC5
TRAPPC4
LOC105370014
KRTAP1-5
LOC105369921
ATL1
PSMG4
PSMG1
PSMG2
PSMG3
C9orf116
FOXM1
GDAP2
GDAP1
FAHD1
TUG1
ILDR1
IL3RA
PDDC1
UBTF
CDCA2
CDCA3
CDCA7
CDCA4
CDCA8
CRB1
LOC390705
CRB2
FAS
CFAP44
SPRED2
SPRED3
RELT
RELN
RELA
HDGF
CRISPLD1
PTH2R
FAM69A
KLK3
KLK4
KLK5
KLK6
KLK7
KLK8
RHBDL2
RHBDL3
RHBDL1
COPS8
COPS9
COPS2
COPS3
COPS4
ZNF596
MDGA2
ZNF595
RCC1L
ZFR2
FDFT1
FAM135A
IGF2
IGF1
ELOVL2-AS1
FBXL20
FBXL21
SSB
ZNF337
ZNF334
FAM168B
ZNF333
ZNF330
FAM168A
TEX14
TEX11
TEX10
THYN1
NTF3
UGDH
NCAPH2
SLCO1A2
MFSD11
CYP24A1
GTF3C2
ZNF33B
ZNF33A
TTC23
MAD2L2
SYNJ2BP-COX16
LINC01204
LINC01205
GALNS
DYNLL1
MOXD2P
KHDC1
GPS1
OTUD6B-AS1
SNORD115-43
CARHSP1
CCDC28B
TTC14
TTC17
TTC13
TTC12
TTC19
EPGN
ZFP90
ZFP91
RICTOR
EGR2
EGR3
DALRD3
INF2
PCDHA10
PCDHA11
PCDHA12
PCDHA13
MIR514A3
PROK2
PTDSS1
PTDSS2
EPHA4
MLIP
CHCHD10
CNTD1
GTF2A1L
OBSL1
LANCL1-AS1
FBXO44
FBXO46
FBXO43
FBXO48
CATIP
PRDM9
CEMIP
AADAT
MIR3687-2
C19orf33
MIR3687-1
LOC100506603
CYYR1-AS1
WBP2
COL6A3
COL6A2
COL6A5
KLK12
KLK10
KLK11
KLK14
KLK15
PCM1
TGFB1I1
PRELID3A
MRPL10
MRPL11
MRPL14
MRPL18
PLA1A
AMPH
LOC100131626
SNCG
SNCB
RNF128
RNF123
RNF121
OR11A1
SACS
GPN3
NBN
GPN1
NFKB1
NFKB2
DNPEP
SIAH1
NSA2
PHLPP2
PDZRN3
ZNF155
P2RX2
P2RX5
P2RX4
P2RX7
P2RX6
RMDN2
RMDN3
RMDN1
DENND1C
DENND1B
DENND1A
DIS3
SHARPIN
ZCCHC12
ZCCHC11
ZCCHC10
ZCCHC17
ZCCHC18
FBXO18
CDRT1
GUCY1A3
SLC45A4
PTGR1
PTGR2
SLC45A2
MTUS1
MTUS2
IFRD1
CEP112
ALS2CL
FGL1
ADARB1
CHKA
MRI1
DST
DSP
DSE
BCLAF1
SLC22A23
SLC22A20
SLC22A24
TBX2-AS1
ZNF83
AUH
ZNF84
FAM57A
SCARF2
SCARF1
TRPC4AP
KRTAP1-1
C10orf82
PEX26
CPVL
LIN7A
LIN7B
IMMP2L
FAM197Y2P
MIR193BHG
NFATC1
NFATC2
NFATC3
TNFAIP8L3
TNFAIP8L1
TAS2R20
AP2B1
CYP26B1
PPP1R14D
PPP1R14A
SSC5D
SRRT
PCDH10
ALKBH8
PCDH15
VPS53
VPS52
PCDH18
PCDH19
ALKBH2
VPS54
PVR
LOC102724652
THAP1
TMED7-TICAM2
THAP3
LIME1
BISPR
FAM219B
FAM219A
PMCHL2
MIR6128
SYBU
CDK20
LOC642131
VTI1A
CDKN2AIP
OCIAD2
OCIAD1
AHCTF1
TRMU
SH3GLB1
SH3GLB2
TRMO
LOC284788
CHI3L2
HELT
HELQ
CLSPN
HELZ
HELB
RBAK
SMG1P2
TEKT4
HMCES
MINOS1-NBL1
LENG8-AS1
SEC14L3
SEC14L2
SEC14L1
SEC14L4
LYRM4-AS1
UPF1
UPF2
LOC100507437
COMT
SLC47A2
ZNF154
DSCR8
IL18
IL19
IL11
IL15
IL16
EFHD1
PINX1
AEBP2
LTA4H
ABHD12B
ZDHHC20
ZDHHC23
THAP9-AS1
MROH9
MROH8
KIFAP3
MROH5
MS4A7
MROH7
MROH6
MS4A2
MS4A3
MS4A1
ZNF140
ZNF143
ZNF142
DNTT
ZNF146
DSC2
DDX31
DSC1
SOD2
VWA8
VWA7
VWA2
RANGAP1
VWA1
KCNN2
ISLR
PKIG
PKIA
PKIB
UBAC2-AS1
NIT1
HCFC1R1
INO80
ZNF667-AS1
KANSL1L
CYHR1
TCEANC2
HLA-F-AS1
NUP153
ZNRD1ASP
NUP155
SORCS1
NANOG
MAPK3
MAPK1
BCO2
MAPK8
ERICH6-AS1
CUZD1
BCOR
VWA3B
THNSL2
CCL14
CCL15
CCL18
LINC01983
FAM212B-AS1
PLEKHN1
SERPINA1
SERPINA2
SERPINA4
SERPINA6
SERPINA9
ZC3HC1
SNORA38
C20orf173
SYNPO
CTC1
ANP32E
HPSE2
SPATA41
SPATA42
SLC43A3
ATRNL1
SLC43A1
PRIM2
ALOXE3
MUC17
MUC15
ERBB2
SYAP1
CTCF
RASGRP2
RASGRP3
LRRN3
HSCB
LIPG
HCK
C7orf25
C7orf26
ZNF426
ZNF423
ZNF420
ZNF429
CCDC189
LINC01519
AP1AR
NEDD9
P2RY14
NEDD4
P2RY12
GARNL3
SFR1
LOC106780825
LMOD3
BTD
LOC403323
SLX1A-SULT1A3
AGXT2
THEG5
DAB2
RAB5A
RAB5B
OSCAR
CSRNP1
CSRNP2
CSRNP3
LOC105369438
BUB1
BUB3
NUPR1
ADSSL1
NASP
TMEM130
TMEM136
TMEM134
TMEM135
TMEM138
TMEM139
CT45A10
DSG1-AS1
SLC35C1
GNRHR2
XG
C11orf88
C11orf80
LOC101929134
CRHR2
CDYL
HCLS1
TECPR2
FCHO2
FCHO1
HCG4
HCG8
HCG9
AUP1
LOC101927420
LOC101927421
LOC100131315
C16orf89
LIMCH1
CLDND1
ZFAS1
GEM
RIC8B
RIC8A
ISY1
PCDHGA8
PCDHGA9
PCDHGA2
PCDHGA3
PCDHGA1
PCDHGA6
PCDHGA7
PCDHGA4
PCDHGA5
LOC389602
PHF8
PHF6
PHF7
PHF3
PHF1
GAGE4
GAGE7
VARS2
RPS24
RPS20
RPS29
ATRX
CHMP1A
PREB
ITPK1-AS1
LOC100129636
MIEN1
GDNF-AS1
NBAS
NIF3L1
TMBIM4
TMBIM1
DRD4
DRD2
DRD3
GLG1
TTC9C
NOSIP
ST7-AS2
ENTPD5
ENTPD4
ENTPD3
ENTPD2
ENTPD1
ENTPD8
SNAPC2
SNAPC5
PRKAR2A-AS1
ZFP14
CAGE1
ODF3
ODF2
ODF4
LINC00847
LINC00841
KIF3A
TMEFF2
STAMBP
TLR10
TBXA2R
SEL1L
PDSS1
CCDC25
CCDC26
VHL
CDKN3
UBE2G2
KCTD20
LOC100506688
NEDD8-MDP1
RANBP3L
APBB1
APBB2
APBB3
LINC01497
LINC01490
UNKL
WDR6
WDR5
WDR4
DIAPH1
WDR1
DIAPH3
XRRA1
FAM118A
SNX33
CHRAC1
IRGM
LINC00458
C1orf145
C1orf141
GABRR1
GABRR3
TRIM55
TRIM54
TRIM50
TRIM52
CCNDBP1
ZNF213
PLEKHA1
MIR6832
MISP3
GSTZ1
KRTCAP3
SOX9-AS1
MYOF
HSD17B8
HMGCL
HSD17B1
HSD17B4
HSD17B7
ALDH3B2
ALDH3B1
LOC101929584
ZNF219
PARD3
IL1RL1
LACAT8
UTP14A
TNFRSF25
HTATIP2
MAMLD1
RNMT
SLC29A4
SLC29A3
SLC29A2
SLC29A1
C6orf201
C6orf203
MRAS
MRAP
BUB1B-PAK6
LOC104968399
RFC5
RFC1
ZFHX3
CBX7
CBX6
CBX5
CBX3
CBX2
CBX1
CLASRP
ACADSB
SHOC2
HKR1
GNAS
ERCC8
ERCC1
ERCC2
ERCC3
ERCC6
CD247
MRPS12
MRPS11
TDRD10
PFKP
PFKM
PFKL
PRIMPOL
SNURF
WARS
CLEC4M
CLEC4G
CLEC4F
CLEC4C
CLEC4A
SSR1
SSR3
SSR4
CASP8AP2
APOC1
USB1
POU6F2
POU6F1
SLC3A2
PAGE4
PAGE5
PAGE3
SPDYE2B
LINC01128
BECN1
RPP25L
MIR4640
MIR4644
MIR4646
FAAP100
SCRN3
C6orf52
DOCK10
LPAL2
DPM1
LINC00293
RABGEF1
MIR211
MIR210
TBC1D9B
CDH11
CDH10
CDH13
CDH12
CDH16
CDH19
CDH18
NIPBL
MBP
RBCK1
TAF7L
COMMD10
CKAP2
HTR1F
CKAP5
BCL2L1
BCL2L2
LOC105377348
ITSN1
ITSN2
TDP1
TREH
MEFV
AFAP1L1
AFAP1L2
PCMT1
SLAIN1
FLVCR1-AS1
LOC102724890
CPA4
CPA5
OSM
OS9
SH2D4A
LOC729815
